Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
11.67,-0.08,-2.65,-0.19,-0.3,-0.24
10.34,-0.44,-2.02,-0.01,0.1,-0.07
10.3,-0.5,-1.65,-0.2,-0.07,0.05
10.6,-0.29,-1.73,-0.02,0.09,-0.02
13.68,-0.68,-3.08,0.02,-0.13,-0.08
10.87,-0.26,-2.23,-0.04,-0.1,0.03
10,-0.45,-1.45,-0.06,0.25,0.04
9.15,-0.74,-0.64,-0.07,0.36,-0.05
7.28,-0.25,0.14,-0.06,0.46,-0.04
9.94,0.38,0.43,-0.47,0.47,-0.16
10.19,-0.56,1.02,-0.2,-0.19,0.04
10.35,0.06,0.74,-0.18,-0.07,-0.06
