Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.04,-1.70,3.63,-0.10,-0.13,0.00
10.48,-1.92,3.21,-0.21,-0.79,-0.03
7.37,-0.96,0.97,-0.22,-1.11,0.05
9.40,-1.67,-1.73,-0.15,-0.93,0.00
11.74,-1.83,-3.64,-0.13,-0.04,-0.05
10.62,-1.87,-3.16,0.00,0.08,-0.02
9.96,-1.85,-2.32,-0.09,0.18,0.00
15.41,-3.06,-3.76,-0.27,-0.33,-0.09
9.48,-1.00,-2.83,0.17,0.09,0.00
8.24,-1.54,-1.54,-0.20,0.64,-0.03
5.88,-0.57,0.03,0.00,1.17,-0.02
9.93,-1.81,2.42,-0.14,0.66,0.01
