Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.05,-0.31,1.41,-0.13,-0.56,-0.06
10.42,0.13,-0.08,-0.15,-0.65,0
10.98,-0.49,-2.17,0.21,-0.32,0.04
11.95,-0.75,-1.87,-0.15,0.07,0
10.29,-0.28,-1.61,-0.02,0.18,-0.08
12.56,-0.5,-1.58,-0.09,-0.11,0.03
11.59,-0.45,-2.4,-0.14,-0.53,0.03
9.13,-0.72,-2.24,-0.07,0.01,-0.01
8.73,-0.69,-1.7,-0.1,0.21,0.01
8.14,-0.43,-1.6,-0.03,0.31,-0.01
8.13,-0.54,-0.71,-0.27,0.46,-0.11
9.32,-0.56,-0.16,-0.16,0.56,0.02
