Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.96,-2.59,3.19,-0.21,-0.15,-0.02
9.38,-2.25,2.13,-0.3,-0.98,-0.22
7.83,-1.83,-0.17,-0.47,-1.64,-0.17
8.19,-1.51,-3.7,-0.3,-1.15,-0.1
8.68,-1.19,-5.68,-0.18,-0.62,-0.04
8.06,-0.89,-6.62,-0.15,-0.33,-0.09
8.2,0.04,-5.99,-0.14,-0.14,-0.04
7.57,-0.59,-6.28,-0.14,0.02,-0.03
8.03,-0.89,-6.18,-0.19,0.04,-0.01
8.34,-0.62,-6.34,-0.17,0.1,0
8.84,-0.63,-7.23,-0.05,0.06,0.07
