Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.96,-1.67,1.55,-0.21,-0.88,0.05
8.55,-1.15,-0.27,-0.43,-1.09,-0.10
9.11,-1.25,-2.04,-0.25,-0.92,-0.03
8.79,-1.35,-3.17,-0.15,-0.45,0.04
10.57,-2.19,-5.40,0.29,0.00,-0.07
12.04,-1.78,-4.78,-0.44,-0.50,0.01
7.61,-0.34,-3.84,-0.27,0.00,-0.09
12.76,-1.18,-6.39,-0.11,-0.38,-0.23
7.76,-0.77,-6.71,0.27,-0.12,-0.16
7.92,-1.13,-5.61,0.04,0.45,0.02
8.97,-1.34,-4.85,-0.07,0.86,0.03
7.91,-1.37,-1.31,0.01,1.16,0.08
