Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.67,0.92,1.54,-0.09,-0.24,-0.17
10.58,0.6,0.73,0.2,-0.22,0.01
10.9,0.56,-0.46,-0.14,-0.16,0.38
11.49,0.07,-0.45,-0.31,-0.06,0.14
13.54,0.24,-1,-0.2,-0.12,-0.04
11.65,0.36,-0.11,0.07,0.11,-0.11
10.14,0.01,0.49,-0.06,0.26,-0.06
9.4,0.13,0.81,-0.02,0.09,-0.02
8.62,0.15,0.81,-0.08,0.08,-0.04
8.66,0.11,0.96,-0.29,0.25,-0.04
11.32,1.02,1.24,-0.25,-0.06,-0.07
10.42,0.4,1.74,-0.09,0.12,-0.03
