Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.48,-1.49,0.68,-0.34,-0.96,0.05
8.37,-1.45,-0.40,-0.29,-1.06,0.09
8.78,-1.57,-2.36,-0.30,-0.59,0.11
9.34,-1.87,-3.62,-0.21,-0.04,0.02
12.77,-3.23,-5.45,-0.25,-0.04,-0.20
9.84,-1.71,-4.34,-0.15,-0.23,-0.05
14.15,-1.12,-5.32,-0.17,-0.46,-0.15
8.70,-2.13,-5.53,0.23,-0.06,0.32
8.41,-3.31,-4.19,-0.74,1.16,0.08
10.11,-2.11,0.15,0.40,1.89,-0.09
6.87,-2.14,1.68,0.04,0.66,0.04
