Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.92,-1.65,3.48,-0.13,-0.06,-0.02
9.07,-1.44,3.03,-0.11,-0.47,-0.02
7.69,-1.40,2.41,-0.08,-0.75,0.02
9.40,-1.76,-0.43,-0.09,-0.97,-0.04
11.05,-2.01,-1.59,0.21,-0.39,-0.08
12.12,-1.62,-2.82,-0.03,-0.13,0.01
12.98,-2.01,-2.20,-0.24,-0.07,0.01
9.80,-1.85,-2.71,-0.23,-0.11,0.08
9.34,-1.73,-1.89,-0.03,0.46,-0.03
7.37,-1.50,-0.57,-0.08,0.59,0.03
8.65,-1.47,0.68,-0.24,0.78,-0.02
10.13,-1.83,2.18,0.02,0.28,0.00
