Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
6.77,-1.25,2.97,-0.11,-0.94,-0.10
7.43,-2.08,0.79,-0.19,-1.08,0.11
10.89,-2.06,-2.09,-0.21,-0.24,-0.22
12.49,-2.34,-3.06,-0.01,-0.19,-0.10
9.89,-2.31,-1.47,-0.06,0.15,-0.02
9.94,-1.72,-1.66,-0.11,0.00,-0.07
12.91,-2.36,-2.59,-0.14,-0.25,-0.09
9.45,-1.26,-2.06,-0.18,0.35,-0.18
8.94,-1.01,0.03,-0.14,0.54,0.00
6.62,-0.65,0.41,0.05,0.70,0.10
9.97,-1.81,2.12,-0.11,0.52,0.05
