Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.53,0.58,-8.48,-0.05,-1.51,-0.28
-0.42,0.85,-8.84,-0.21,-1.1,-0.14
-1.83,1.51,-9.08,-0.13,-0.53,-0.09
-2.43,1.34,-8.85,-0.12,-0.23,-0.07
-2.57,1.46,-8.8,-0.1,0.06,-0.04
-2.64,1.39,-9.15,-0.1,0.44,0.06
-0.78,1.27,-8.71,-0.02,1.19,0.28
2.33,0.76,-8.37,0.01,1.56,0.3
5.92,0.57,-6.46,-0.1,1.7,0.23
8.21,0.52,-4.63,0.07,1.55,0.1
9.67,-0.41,-2.42,-0.01,1.12,-0.01
