Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
1.57,0.59,-8.6,-0.16,-1.69,-0.27
-1.71,1.57,-8.87,-0.19,-1.06,-0.3
-3.34,1.39,-8.61,-0.08,-0.62,-0.08
-4.03,1.78,-8.88,-0.18,-0.03,-0.05
-3.56,1.2,-8.59,-0.1,0.47,0.11
-2,2.04,-9.19,-0.12,0.94,0.24
1,0.85,-9.09,-0.06,1.64,0.4
4.92,0.13,-6.91,0.02,1.85,0.48
7.43,-0.23,-4.9,0.01,1.73,0.27
9.58,-1.07,-2.19,-0.02,1.42,0.07
10.52,-0.4,-0.82,-0.25,0.81,-0.02
