Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
6.83,0.29,-5.23,-0.13,-2.76,-0.36
2.99,1.46,-8.42,-0.08,-2,-0.28
-0.58,1.47,-9.1,-0.22,-1.3,-0.24
-2.87,1.7,-8.83,-0.11,-0.74,-0.21
-4.01,0.96,-8.66,-0.11,-0.2,-0.06
-3.28,1.18,-8.4,-0.1,0.12,0
-3.3,1.34,-8.87,-0.14,0.26,0.06
-2.46,1.27,-9.33,-0.07,1.07,0.27
1.04,1.24,-8.45,0,1.82,0.36
5.3,0.64,-6.61,-0.08,2.02,0.4
8.33,0.29,-3.76,0.06,1.74,0.34
