Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.75,0.77,-8.43,-0.12,-1.84,-0.21
0.15,1.07,-8.94,-0.19,-1.09,-0.26
-1.93,1.08,-8.95,-0.19,-0.79,-0.21
-3.27,1.4,-8.71,-0.11,-0.35,-0.13
-3.28,0.77,-8.59,-0.04,-0.06,-0.02
-3.41,1.04,-8.82,-0.14,0.17,0.04
-3,0.94,-9.69,-0.16,0.88,0.18
0.38,1.4,-8.75,-0.08,1.84,0.34
5.21,0.41,-6.52,0.01,2.08,0.4
8.08,0.38,-4.33,0,1.61,0.2
9.45,-0.52,-2.53,-0.02,1.21,0.11
