Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.19,1.12,-8.61,-0.04,-1.32,-0.28
-2.31,1.36,-9,-0.12,-0.88,-0.13
-3.74,1.62,-8.67,-0.13,-0.36,-0.05
-3.56,1.31,-8.52,-0.04,0.16,0
-3.77,0.98,-9.18,-0.11,0.63,0.17
-0.68,1.58,-8.75,-0.13,1.66,0.41
3.61,0.7,-7.37,0.03,2.1,0.35
7.39,0.67,-4.72,-0.05,2.05,0.26
9.45,-0.3,-2.82,-0.03,1.43,0.13
10.51,-0.18,-0.69,-0.15,0.82,0.04
10.4,-0.13,0.47,-0.24,0.48,0.05
