Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.29,-1.92,3.62,-0.12,-0.39,-0.02
10.79,-2.27,2.72,-0.29,-1.58,-0.02
7.78,-1.48,-1.28,-0.84,-2.62,-0.14
5.89,-0.62,-5.97,-0.40,-2.25,-0.11
3.30,-0.51,-9.54,-0.27,-1.51,-0.09
0.57,-0.24,-10.47,-0.08,-0.52,0.03
0.77,-0.21,-9.32,-0.10,0.24,-0.01
1.31,-0.14,-9.82,-0.10,0.51,-0.01
2.80,-0.19,-9.31,-0.01,1.34,0.06
5.77,-0.55,-6.47,0.13,1.90,0.07
8.20,-0.99,-2.83,0.21,1.98,0.07
