Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.87,-2.94,1.34,-0.34,-0.59,1.01
8.19,-4.66,-0.11,-0.84,-0.91,1.02
6.01,-6.34,-2.67,-0.54,-1.22,1.41
3.68,-7.82,-4.11,-0.17,-0.83,0.76
2.31,-9.16,-4.08,0.09,-0.46,0.46
2.31,-10.68,-4.69,-0.35,0.03,-0.24
3.73,-7.3,-4.38,-0.32,0.66,-1.41
6.15,-5.62,-3.16,0.1,0.86,-1.66
9.24,-3.24,-2.14,0.13,0.67,-1.43
10.13,-1.44,-0.64,-0.01,0.63,-0.95
10.54,-0.56,0.32,-0.36,0.27,-0.43
