Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.57,-1.36,0.83,-0.46,-0.76,1.17
9.48,-3,-0.77,-0.31,-0.69,1.09
7.27,-5.59,-0.85,-0.34,-0.8,1.14
6.3,-7.14,-3.4,-0.41,-0.74,0.59
4.91,-7.45,-4.69,-0.35,-0.45,0.37
3.78,-7.64,-5.35,-0.1,-0.09,0.15
3.88,-7.27,-6.22,-0.45,0.32,-0.86
8.16,-10.57,-6.34,-0.04,0.96,-0.66
8.56,-4.81,-2.06,0.41,0.89,-1.24
9.76,-2.08,-0.66,0.34,0.56,-1.4
10.14,0,0.1,-0.2,0.37,-0.83
