Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.23,0.09,1.26,0.62,-1.02,-0.97
9.08,2.52,-1.43,0.61,-1.29,-1.14
6.99,4.56,-4.27,0.18,-1.29,-1.17
3.32,5.3,-5.72,0.26,-1.04,-1.1
1.98,6.95,-7.23,0.23,-0.41,-0.91
1.21,6.38,-7.94,-0.02,-0.17,-0.3
0.76,6.53,-7.81,-0.22,0.19,0.26
2.27,6.16,-7.27,-0.43,0.47,0.81
4.53,5.62,-5.91,-0.77,0.84,1.26
6.68,4.3,-3.44,-0.84,1,1.47
9.52,3.44,-1.28,-0.93,0.95,1.19
