Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.25,-5.69,-2.58,-0.52,-1.19,1.18
4.05,-6.77,-3.93,-0.22,-1.05,1.21
1.53,-8.17,-4.87,0.16,-0.76,0.65
0.39,-8.85,-5,0.02,-0.41,0.14
0.15,-10.01,-5.95,-0.64,0.08,-0.47
2.21,-7.49,-5.86,-0.53,0.83,-1.31
5.02,-4.81,-4.37,-0.17,1.14,-1.58
7.88,-3.98,-3.29,0.17,1.08,-1.3
9.12,-1.58,-1.01,-0.11,0.99,-1.04
10.28,0.55,-0.13,-0.29,0.45,-0.73
10.25,1.14,0.98,-0.27,0.25,-0.21
