Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.35,-4.75,-2.43,-0.32,-1.01,0.86
5.5,-6.93,-3.61,0.34,-0.68,0.88
3.59,-7.68,-3.86,0.19,-0.63,0.65
2.63,-10.24,-4.1,0.23,-0.29,0.46
3.15,-10.4,-4.18,-0.53,0.3,-0.33
4.1,-6.92,-4,-0.52,0.8,-1.42
6.57,-5.11,-2.9,-0.27,0.86,-1.49
8.14,-3.5,-1.53,-0.65,1.02,-1.35
9.44,0,0.37,-1.16,0.75,-1.07
10.41,1.7,1.1,-0.34,0.26,-0.16
10.19,1.45,1.32,-0.01,-0.02,0.11
