Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.13,-5.61,-2.43,-0.53,-0.82,1.12
4.66,-6.95,-3.77,-0.11,-1,1.21
2.27,-8.25,-4.45,0.32,-0.59,0.63
0.77,-8.84,-4.5,-0.02,-0.44,0.28
0.87,-9.81,-4.5,-0.22,-0.02,-0.4
2.04,-8.94,-4.69,-0.42,0.45,-1.23
5.32,-6.85,-3.76,-0.04,0.74,-1.51
7.73,-4.86,-3.47,-0.15,0.54,-1.43
9.76,-1.36,-2.63,-0.44,0.53,-1.43
9.84,-0.06,-1.31,-0.57,0.52,-0.77
10.12,1.64,-0.23,-0.54,0.43,-0.6
