Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.81,-0.17,1.92,0.55,-0.48,-0.11
10.69,-2.07,1.23,0.4,-0.66,-1.04
9.38,1.3,-1.36,0.03,-1.28,-1.29
6.96,4.72,-3.51,0.1,-0.98,-0.99
6.06,4.74,-5.1,0.12,-0.72,-0.54
5.8,5.75,-5.44,-0.1,-0.19,-0.06
5.79,5.84,-5.4,-0.36,0.23,0.38
6.63,5.38,-4.76,-0.49,0.56,0.71
8.29,3.79,-3.04,-0.6,0.69,0.84
9.29,2.92,-1.47,-0.38,0.71,0.85
10.12,1.1,0.02,-0.23,0.63,0.67
