Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.13,-2.06,2.64,-0.32,-0.36,0.64
8.54,-3.85,0.98,-0.64,-0.94,1.39
6.73,-6.73,-1.01,-0.84,-0.66,1.01
6.38,-6.99,-2.59,-0.58,-0.27,0.59
5.63,-7.93,-3.44,-0.13,-0.06,0.16
5.57,-8.27,-3.63,-0.25,0.08,-0.12
6.53,-6.94,-3.2,-0.09,0.65,-0.99
7.81,-4.53,-1.44,0.07,0.83,-1.2
9.48,-2.73,0.18,0.14,0.79,-0.92
10.17,-1.33,1.44,0.24,0.55,-0.6
10.49,-0.7,2.45,0.11,0.29,-0.07
