Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.59,1.56,3.59,-0.34,0.44,-0.02
8.8,1.15,4.76,-0.38,0.91,0.09
10.64,1.37,8.12,-0.13,0.03,0.06
9.14,0.87,5.25,0.16,-1.24,0.06
9.24,0.94,2.7,-0.03,-2.18,-0.13
9.05,1.39,-4.08,0.16,-0.57,-0.25
8.85,1.15,0.27,-0.33,1.91,-0.04
10.86,1.65,4.6,-0.31,1.14,-0.02
10.96,1.64,4.2,0.02,-1.12,0.16
7.62,-0.04,-2.37,0.1,-2.39,0.09
9.19,1.17,-3.35,-0.2,0.94,0.01
