Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
7.95,-5.98,-2.24,-0.59,-1.04,1.72
4.18,-6.65,-5.1,-0.65,-1.14,1.24
2.14,-7.24,-5.92,-0.12,-0.78,0.51
0.37,-6.98,-6.88,-0.15,-0.43,-0.04
0.14,-7.46,-6.9,0.01,-0.15,-0.26
1.25,-7.83,-7.09,-0.14,0.52,-0.97
4.18,-5.46,-5.61,-0.3,1.02,-1.55
6.96,-3.63,-4.52,0.02,1.03,-1.38
8.37,-2.83,-2.4,0.03,1.12,-0.9
9.68,-0.66,-0.65,-0.26,0.9,-0.61
10.37,0.19,0.72,-0.4,0.62,-0.41
