Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
8.02,4.19,-2.18,0.04,-0.92,-1.01
6.9,7.33,-3.37,-0.49,-0.5,-1.15
4.33,7.43,-3.29,-0.16,-0.56,-0.88
3.04,9.05,-4.3,-0.01,-0.27,-0.26
3.2,8.77,-4.38,0.1,0.2,0.55
5.06,6.53,-3.98,0.06,0.6,1.45
7.93,4.57,-2.61,-0.19,0.81,1.71
9.18,1.55,-1,0.94,0.86,1.39
10.56,-1.46,-1.25,-0.14,0.31,0.52
10.31,-1.9,-0.31,-0.12,0.21,0.08
10.1,-2.24,0.27,0.15,0.07,-0.14
