Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
4.8,7.89,-3.25,-0.84,-0.4,-0.84
3.62,8.82,-3.02,-0.35,-0.24,-0.44
3.39,8.96,-3.27,0,-0.05,0.09
4.16,8.62,-2.72,0.1,0.37,0.76
5.81,7.49,-2.53,0.07,0.49,0.96
8.5,5.32,-2.06,-0.44,0.39,1.34
9.27,3.54,-1.57,-0.28,0.18,0.99
9.3,1.93,-1.05,-0.02,0.39,0.74
10.29,0.68,-0.54,0.09,0.36,0.48
10.2,-0.24,0.09,0.03,0.28,0.18
10.39,-0.62,0.52,0.04,0.06,0
