Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.98,0.5,1.21,-0.27,-0.42,0.26
9.62,-1.03,0.37,0.05,-1.11,1.18
8.76,-4.16,-1.27,-0.2,-0.78,1.36
6.41,-6.41,-2.59,-0.12,-0.75,1.15
4.43,-8.19,-3.68,-0.35,-0.73,0.95
2.99,-8.85,-4.59,0.02,-0.25,0.35
3.5,-8.92,-4.57,-0.59,0.38,-0.77
6.1,-6.98,-3.87,0.03,0.59,-1.73
6.43,-4.83,-1.67,-0.67,0.89,-1.87
9.21,0.66,-1.47,-0.45,0.97,-1.53
9.63,1.19,0.68,-0.07,0.59,-0.42
