Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.05,-0.52,3.6,-0.05,-0.03,-0.02
9.92,-0.55,3.51,-0.03,-0.04,0
10.09,-0.56,3.42,-0.11,-0.04,0
10.01,-0.66,3.36,-0.27,-0.09,0.02
10.09,-0.62,3.16,-0.63,-0.19,0.03
10.21,-0.57,2.94,-0.78,-0.28,0.22
10.15,-2.98,1.71,-0.71,-0.61,0.94
8.49,-4.22,-0.17,-0.89,-0.68,1.12
6.44,-4.68,-2.3,-0.5,-0.8,1.08
5.26,-6.88,-3.97,-0.53,-0.86,0.96
3.11,-8.78,-5.95,-0.14,-0.63,0.77
