Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.03,2.23,0.59,-0.15,-0.94,-1.4
8.08,3.58,-1.49,0.41,-1.28,-1.24
6.4,5.94,-3.83,-0.23,-0.93,-1.05
3.94,7.35,-3.98,-0.52,-0.56,-0.8
3.32,9.18,-3.45,-0.66,-0.26,-0.37
2.85,9.89,-4.18,-0.03,-0.16,-0.05
3.13,8.5,-4.54,0.16,0.29,0.77
5.4,6.64,-3.89,0.02,0.62,1.6
6.73,5.3,-2.53,1.05,0.62,1.64
8.47,-1.8,-2.57,0.05,0.82,1.41
10.3,-2.1,-0.91,-0.16,0.8,0.42
