Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.27,-0.69,2.19,0.1,-0.17,-0.68
10.29,1.09,1.6,0.15,-0.56,-1.07
8.97,3.14,-0.21,0.03,-0.56,-1.22
7.48,6.02,-0.73,-0.04,-0.34,-1.19
6.5,8.42,-1.02,-0.1,-0.21,-0.89
5.52,7.53,-1.55,-0.05,-0.14,-0.29
5.58,8.89,-1.55,0.25,0.08,0.17
6.55,8.24,-1.93,0.15,0.36,0.78
7.32,4.99,-1.83,0.11,0.38,1.6
9.34,1.68,-1.11,-0.89,0.61,1.89
9.86,-2.34,0.37,-0.66,0.66,1.58
