Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10,-1.28,2.67,-0.15,-0.21,0.22
10.07,-2.22,2.32,-0.39,-0.25,0.63
9.22,-4.69,1.32,-0.59,-0.35,1.2
8.15,-5.96,0.16,-0.74,-0.35,1.26
5.43,-8.08,-1.3,-0.86,-0.55,1.2
3.32,-8.34,-3.15,-0.22,-0.39,0.87
2.36,-10.06,-2.96,0.09,-0.28,0.42
1.86,-10.47,-2.9,-0.39,0.14,-0.5
3.43,-8.27,-3.06,-0.34,0.66,-1.15
6.71,-5.2,-2.62,0.1,0.66,-1.56
9.68,-3.65,1.58,0.35,0.19,-1.37
