Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.67,-1.77,1.62,-0.30,-1.49,-0.02
7.76,-0.77,-1.49,-0.82,-2.53,-0.26
4.73,-0.49,-6.57,-0.43,-2.46,-0.13
1.85,-0.41,-10.05,-0.15,-1.44,-0.11
0.13,0.30,-10.18,-0.09,-0.53,0.08
0.11,-0.17,-8.85,-0.13,-0.02,0.01
0.01,0.05,-9.03,-0.11,-0.07,0.00
-0.24,-0.24,-9.96,-0.12,0.23,-0.02
0.64,0.23,-10.12,0.11,1.21,0.07
3.86,-1.11,-7.51,0.22,2.01,0.10
7.34,-1.11,-3.78,0.11,2.21,0.05
9.51,-1.41,-0.45,0.11,1.76,0.07
