Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.78,1.05,-8.64,-0.19,-1.25,-0.34
-1.52,1.4,-9.06,-0.09,-0.9,-0.18
-3.29,1.17,-9.25,-0.11,-0.41,-0.05
-3.62,1.16,-9.56,-0.1,0.31,0.06
-1.9,1.27,-9.21,-0.12,1.37,0.31
2.4,1.3,-7.9,-0.02,1.88,0.34
6.25,0.7,-5.79,0.02,2,0.33
8.97,-0.11,-3.58,-0.06,1.67,0.17
9.94,-0.49,-1.69,-0.08,1.01,0.05
10.41,0,-0.28,-0.03,0.6,-0.05
10.56,0.02,0.77,-0.11,0.2,-0.06
10.48,-0.06,0.76,-0.13,0.13,-0.01
