Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.56,-1.76,2.48,-0.15,-0.61,-0.04
10.20,-1.51,0.87,-0.56,-1.75,-0.15
6.73,-1.67,-2.84,-0.37,-2.65,-0.07
4.27,-0.24,-8.44,-0.35,-2.05,-0.09
0.51,0.52,-9.77,-0.30,-1.28,-0.11
-0.04,0.51,-10.38,-0.12,-0.31,-0.05
0.27,-0.01,-9.15,-0.11,0.13,-0.05
0.72,0.27,-9.33,-0.12,0.24,0.01
1.22,0.48,-9.93,-0.16,0.84,-0.04
3.53,0.08,-8.66,0.15,1.67,0.14
6.73,-0.53,-5.09,0.25,2.09,0.18
8.75,-1.20,-1.61,0.30,1.87,0.17
