Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.9,-2.54,2.86,-0.37,-0.79,-0.13
10,-1.8,0.08,-0.18,-0.87,-0.03
9.98,-2.12,-0.25,0.19,0.19,0
9.92,-2.84,1.3,0.27,0.34,0.03
10.26,-2.5,1.71,-0.27,-0.34,-0.09
7.56,-1.87,-0.27,-0.77,-1.81,-0.14
8.18,-1.27,-4.09,-0.51,-1.48,-0.07
6.66,-0.98,-6.92,-0.5,-1.08,-0.19
6.15,0.45,-7,0.33,-0.55,-0.27
5.87,0.86,-9.17,-0.18,-0.31,-0.05
5.14,0.7,-9.3,-0.1,0.19,0.05
