Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1.16,0.96,-8.92,-0.2,-1.14,-0.18
-3.1,1.03,-8.98,-0.07,-0.61,-0.16
-3.45,1.23,-8.8,-0.13,0.07,-0.03
-3.19,1,-9.45,-0.13,0.34,0.07
-2,1.32,-9.18,-0.14,1.12,0.21
2.42,1.15,-7.98,0.02,1.86,0.36
5.78,0.29,-6.23,-0.05,1.89,0.29
8.45,0.32,-4.08,-0.11,1.61,0.18
9.83,-0.32,-2.09,-0.26,1.1,0.16
10.58,-0.26,-0.7,-0.08,0.79,0.04
10.4,-0.22,0.13,-0.04,0.37,-0.04
10.24,-0.28,0.8,-0.1,0.1,-0.06
