Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.71,-2.49,3.68,-0.21,-0.26,-0.09
9.97,-2.62,2.59,-0.18,-1.02,-0.12
8.76,-1.92,0.1,-0.68,-1.93,-0.31
6.85,-1.2,-3.6,-0.59,-2.25,-0.4
5.33,1.01,-7.76,-0.54,-1.91,-0.47
2.01,0.61,-9.58,-0.11,-1.23,-0.19
-0.05,0.75,-10.52,-0.32,-0.65,-0.16
-0.68,1.45,-9.57,-0.24,-0.06,-0.07
-0.59,1.43,-10.53,-0.11,0.54,0.13
1.79,2.06,-9.93,-0.04,1.35,0.33
4.23,0.53,-7.07,0.47,1.94,0.47
7.41,-1.37,-3.37,0.63,2.18,0.39
