Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.40,-1.55,2.66,-0.21,-0.71,-0.10
9.73,-1.38,0.20,-0.41,-1.60,-0.13
8.30,-1.13,-2.85,-0.31,-2.17,-0.10
6.23,0.11,-6.73,-0.29,-2.14,-0.09
2.43,0.16,-9.21,-0.31,-1.56,-0.22
0.36,0.59,-10.02,-0.27,-0.63,-0.09
0.02,0.87,-9.40,-0.12,-0.13,0.00
0.09,0.56,-9.12,-0.10,0.05,0.02
-0.59,0.75,-10.44,-0.05,0.46,0.01
2.15,0.70,-8.77,0.16,1.94,0.21
6.23,-0.70,-5.12,0.18,2.57,0.24
8.83,-1.53,-0.50,0.12,2.43,0.20
