Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.39,-1.40,3.20,-0.23,-0.70,-0.01
9.77,-1.27,0.93,-0.33,-1.60,0.01
8.79,-0.49,-1.87,-0.49,-2.02,-0.18
5.98,0.23,-5.63,-0.24,-2.18,-0.13
3.06,0.56,-9.08,-0.37,-1.65,-0.17
0.23,0.58,-10.16,-0.08,-0.78,-0.17
-0.03,0.53,-9.36,-0.18,-0.16,-0.01
-0.51,0.73,-10.15,-0.05,0.33,0.06
1.30,0.80,-9.78,0.15,1.76,0.23
5.82,0.06,-5.00,0.19,2.71,0.27
9.07,-1.14,-1.22,0.47,2.15,0.17
