Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.59,-2.83,3.43,-0.12,-0.04,-0.01
9.57,-2.77,3.37,-0.3,0.06,-0.08
9.63,-2.57,3.45,-0.13,-0.1,-0.02
9.64,-3.39,3.25,-0.78,-0.5,-0.01
8.41,-2.34,1.05,-1.23,-1.97,-0.25
7.26,-0.96,-3.82,-1.08,-2.3,-0.41
5.23,0.14,-8.03,-0.4,-1.82,-0.27
3.56,0.32,-10.48,-0.06,-0.94,-0.21
1.92,0.62,-10.6,-0.19,-0.08,-0.15
2.38,0.55,-10.17,-0.04,0.86,0.01
4.63,0.1,-8.01,0.16,1.52,0.1
6.81,-0.57,-5.06,0.53,1.84,0.2
