Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
2.17,0.72,-8.46,-0.07,-1.98,-0.16
-1.75,0.37,-9.07,-0.12,-1.12,-0.02
-2.96,1.17,-8.86,-0.12,-0.51,-0.07
-3.6,0.39,-9.05,-0.13,0,-0.04
-3.53,0.48,-9.62,-0.17,0.82,0.1
0.3,0.99,-8.54,-0.02,1.97,0.24
5.68,0.34,-6.47,0.01,2.19,0.2
8.16,0.04,-4.01,0.09,1.87,0.11
9.67,-0.6,-1.84,0.01,1.55,0.05
10.49,-0.09,0.39,-0.17,1.01,-0.02
10.69,0.03,1.87,-0.02,0.25,-0.04
