Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.63,-2.67,3.53,-0.12,-0.04,-0.01
9.7,-2.63,3.6,-0.15,-0.11,-0.02
9.96,-2.72,3.37,-0.19,-0.45,0
9.28,-2.95,1.28,-0.59,-1.59,-0.13
7.53,-1.25,-1.78,-0.51,-2.3,-0.53
5.63,-1.66,-5.88,-0.63,-2.18,-0.37
2.89,0.82,-9.43,-0.32,-1.59,-0.3
0.48,1.3,-10.16,-0.13,-1.06,-0.25
-1.11,1.74,-9.39,-0.28,-0.38,-0.1
-1.23,1.68,-8.83,-0.18,-0.06,-0.05
-1.4,1.7,-10.34,-0.17,0.2,0.06
-0.19,1.97,-11.02,0.05,1.36,0.3
