Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
-1.43,0.9,-8.81,-0.16,-0.94,-0.15
-2.75,1.32,-8.77,-0.14,-0.59,-0.11
-3.71,1.49,-8.71,-0.11,-0.2,-0.07
-3.1,1.1,-8.42,-0.09,0.13,-0.03
-3.26,1.11,-9.01,-0.07,0.31,0.09
-2.37,1.24,-8.74,-0.21,0.88,0.16
0.36,0.74,-8.89,-0.06,1.38,0.23
3.73,0.76,-7.65,0.13,1.61,0.28
6.86,0.11,-5.95,0.08,1.67,0.21
8.78,-0.36,-3.64,-0.28,1.45,0.05
9.94,-0.35,-1.82,-0.14,0.94,-0.02
10.3,-0.45,-0.25,-0.29,0.74,0.03
