Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
4.44,-0.1,-6.73,-0.2,-2.25,-0.4
0.14,1.31,-9.05,-0.18,-1.52,-0.37
-1.89,1.72,-9.08,-0.03,-0.75,-0.27
-2.83,1.23,-9.06,-0.13,-0.19,-0.03
-2.63,1.47,-8.89,-0.09,0.18,0
-2.21,1.5,-9.58,-0.16,0.84,0.22
0.81,1.77,-8.45,-0.08,1.73,0.4
5.1,0.93,-6.56,-0.04,2.06,0.42
8.05,0.48,-3.85,-0.07,1.89,0.29
9.73,-0.32,-1.45,-0.04,1.33,0.12
10.47,0,-0.43,-0.27,0.7,0
