Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
8.78,-0.56,1.16,0,-0.06,0.06
10.01,0.35,-0.28,0.15,-0.63,-0.2
11.49,0.4,-1.73,-0.25,-0.28,-0.03
11.26,0.35,-1.88,-0.22,0.07,0
15.97,0.28,-2.63,-0.08,-0.28,0
10.19,0.05,-1.86,-0.01,-0.16,-0.03
9.87,-0.29,-2.02,0.02,0.14,0.05
8.84,-0.24,-0.84,-0.08,0.33,-0.04
8.18,-0.41,-0.29,0.05,0.39,-0.01
8.37,-0.03,0.56,-0.2,0.31,-0.03
9.76,-0.03,0.24,-0.06,0.06,-0.09
