Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
9.61,-0.21,1.36,-0.07,-0.55,0.01
9.71,0.08,-0.15,0.11,-0.83,-0.12
11.3,-0.46,-2.64,0.03,-0.37,-0.02
11.13,-0.15,-2.4,0.03,-0.14,-0.06
13.22,-0.04,-2.89,-0.08,0.11,-0.03
10.55,-0.4,-3.57,0.14,-0.62,0.13
9.37,-1,-3.7,-0.12,-0.04,-0.02
9.56,-0.38,-3.31,-0.1,0.33,-0.03
9.13,-0.26,-1.84,-0.2,0.43,-0.03
8.1,-0.28,-0.9,-0.08,0.5,-0.07
9.34,-0.42,0.23,-0.21,0.61,-0.07
