Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
10.83,-0.19,0.65,0.13,-0.27,-0.09
11.01,0.06,-1.39,0.02,-0.4,-0.05
10.99,-0.25,-0.66,-0.08,-0.01,-0.01
12.45,0.19,-0.94,-0.3,-0.12,-0.04
12.31,0.35,-1.19,0.07,-0.1,-0.05
10.53,-0.13,-0.74,0.16,0.13,0.02
10.31,0,-0.38,-0.11,0.1,-0.04
9.53,0.14,0.06,-0.08,0.15,-0.08
8.29,-0.04,0.27,-0.03,0.3,-0.03
9.8,-0.09,0.96,-0.2,0.22,-0.04
10.28,0.04,0.98,-0.35,0.07,-0.07
